,ID,Congressional District,Call Date,Disposition,Q1
3208,152062,6,10/02/2020,Left Message,None
3209,147477,4,10/02/2020,Answered,Refused
3210,93400,11,09/30/2020,Bad Number,None
3211,38554,11,09/28/2020,Left Message,None
3212,119485,2,10/01/2020,Left Message,None
3213,600,1,09/28/2020,Wrong Number,None
3214,4117,1,09/28/2020,Wrong Number,None
3215,161449,7,10/02/2020,Left Message,None
3216,63031,9,09/29/2020,Left Message,None
3217,46178,12,09/28/2020,Left Message,None
3218,652,1,09/28/2020,Wrong Number,None
3219,13505,1,09/29/2020,Wrong Number,None
3220,45422,12,09/28/2020,Left Message,None
3221,111555,15,09/30/2020,Left Message,None
3222,37986,11,09/28/2020,Left Message,None
3223,116540,2,10/01/2020,Left Message,None
3224,123353,2,10/01/2020,Left Message,None
3225,146699,3,10/02/2020,Left Message,None
3226,86135,8,09/30/2020,Left Message,None
3227,71371,11,09/29/2020,Answered,Yes
3228,164100,8,10/02/2020,Left Message,None
3229,67928,10,09/29/2020,Left Message,None
3230,59021,8,09/29/2020,Left Message,None
3231,63910,9,09/29/2020,Answered,Undecided
3232,99526,12,09/30/2020,Left Message,None
3233,20208,1,09/30/2020,Wrong Number,None
3234,160933,7,10/02/2020,Left Message,None
3235,26738,1,10/02/2020,Answered,Yes
3236,42715,11,09/28/2020,Left Message,None
3237,112489,1,10/01/2020,Answered,Refused
3238,143721,3,10/02/2020,Left Message,None
3239,14855,1,09/29/2020,Wrong Number,None
3240,79915,13,09/29/2020,Left Message,None
3241,67926,10,09/29/2020,Left Message,None
3242,156969,6,10/02/2020,Left Message,None
3243,50969,13,09/28/2020,Left Message,None
3244,50471,13,09/28/2020,Answered,Refused
3245,160006,7,10/02/2020,Answered,Yes
3246,92876,11,09/30/2020,Answered,Refused
3247,59189,8,09/29/2020,Left Message,None
3248,25823,1,10/01/2020,Wrong Number,None
3249,22336,1,10/01/2020,Wrong Number,None
3250,87230,8,09/30/2020,Left Message,None
3251,96870,11,09/30/2020,Bad Number,None
3252,20335,1,09/30/2020,Wrong Number,None
3253,30085,8,09/28/2020,Answered,Refused
3254,105099,13,09/30/2020,Left Message,None
3255,64732,9,09/29/2020,Answered,Yes
3256,134574,11,10/01/2020,Bad Number,None
3257,59358,8,09/29/2020,Left Message,None
3258,106844,14,09/30/2020,Bad Number,None
3259,143930,3,10/02/2020,Left Message,None
3260,17647,1,09/30/2020,Wrong Number,None
3261,132160,10,10/01/2020,Left Message,None
3262,53389,14,09/28/2020,Bad Number,None
3263,107587,14,09/30/2020,Bad Number,None
3264,64237,9,09/29/2020,Left Message,None
3265,161455,7,10/02/2020,Left Message,None
3266,94495,11,09/30/2020,Bad Number,None
3267,142811,3,10/02/2020,Answered,Refused
3268,132655,10,10/01/2020,Left Message,None
3269,29066,8,09/28/2020,Left Message,None
3270,99802,12,09/30/2020,Left Message,None
3271,58469,8,09/29/2020,Bad Number,None
3272,92871,11,09/30/2020,Left Message,None
3273,137797,13,10/01/2020,Left Message,None
3274,4161,1,09/28/2020,Left Message,None
3275,104218,13,09/30/2020,Left Message,None
3276,58172,8,09/29/2020,Left Message,None
3277,80388,13,09/29/2020,Left Message,None
3278,127071,2,10/01/2020,Left Message,None
3279,3845,1,09/28/2020,Left Message,None
3280,147329,4,10/02/2020,Left Message,None
3281,31988,9,09/28/2020,Bad Number,None
3282,89939,9,09/30/2020,Left Message,None
3283,84381,15,09/29/2020,Left Message,None
3284,21059,1,09/30/2020,Wrong Number,None
3285,114817,1,10/01/2020,Answered,No
3286,149169,6,10/02/2020,Answered,Refused
3287,116870,2,10/01/2020,Left Message,None
3288,86888,8,09/30/2020,Answered,Yes
3289,3474,1,09/28/2020,Wrong Number,None
3290,14688,1,09/29/2020,Wrong Number,None
3291,164747,8,10/02/2020,Bad Number,None
3292,137813,13,10/01/2020,Bad Number,None
3293,81265,14,09/29/2020,Left Message,None
3294,43510,12,09/28/2020,Left Message,None
3295,42898,11,09/28/2020,Left Message,None
3296,97613,12,09/30/2020,Bad Number,None
3297,156097,6,10/02/2020,Left Message,None
3298,160806,7,10/02/2020,Left Message,None
3299,113353,1,10/01/2020,Answered,Undecided
3300,76105,12,09/29/2020,Left Message,None
3301,136314,12,10/01/2020,Left Message,None
3302,63792,9,09/29/2020,Left Message,None
3303,116761,2,10/01/2020,Left Message,None
3304,95745,11,09/30/2020,Answered,Refused
3305,3395,1,09/28/2020,Wrong Number,None
3306,81858,14,09/29/2020,Bad Number,None
3307,34984,10,09/28/2020,Left Message,None
3308,87979,8,09/30/2020,Bad Number,None
3309,71593,11,09/29/2020,Bad Number,None
3310,28465,8,09/28/2020,Left Message,None
3311,105713,14,09/30/2020,Left Message,None
3312,45091,12,09/28/2020,Answered,No
3313,41057,11,09/28/2020,Left Message,None
3314,142307,3,10/02/2020,Left Message,None
3315,39466,11,09/28/2020,Left Message,None
3316,146532,3,10/02/2020,Left Message,None
3317,118734,2,10/01/2020,Left Message,None
3318,22977,1,10/01/2020,Wrong Number,None
3319,40453,11,09/28/2020,Answered,Refused
3320,109228,15,09/30/2020,Bad Number,None
3321,67026,10,09/29/2020,Left Message,None
3322,141588,2,10/02/2020,Left Message,None
3323,105554,13,09/30/2020,Do Not Call,None
3324,34327,9,09/28/2020,Bad Number,None
3325,26986,1,10/02/2020,Wrong Number,None
3326,117157,2,10/01/2020,Left Message,None
3327,140577,2,10/02/2020,Answered,No
3328,157185,7,10/02/2020,Left Message,None
3329,14119,1,09/29/2020,Left Message,None
3330,45115,12,09/28/2020,Left Message,None
3331,90228,10,09/30/2020,Left Message,None
3332,122733,2,10/01/2020,Left Message,None
3333,80745,14,09/29/2020,Left Message,None
3334,12231,1,09/29/2020,Wrong Number,None
3335,110527,15,09/30/2020,Left Message,None
3336,56697,15,09/28/2020,Bad Number,None
3337,33056,9,09/28/2020,Bad Number,None
3338,157487,7,10/02/2020,Answered,Refused
3339,84135,15,09/29/2020,Left Message,None
3340,61898,8,09/29/2020,Bad Number,None
3341,129140,8,10/01/2020,Left Message,None
3342,129034,8,10/01/2020,Left Message,None
3343,55571,15,09/28/2020,Left Message,None
3344,29130,8,09/28/2020,Left Message,None
3345,56008,15,09/28/2020,Left Message,None
3346,11394,1,09/29/2020,Wrong Number,None
3347,108008,14,09/30/2020,Bad Number,None
3348,158420,7,10/02/2020,Left Message,None
3349,75539,12,09/29/2020,Answered,Refused
3350,66002,10,09/29/2020,Left Message,None
3351,163253,8,10/02/2020,Bad Number,None
3352,149577,6,10/02/2020,Answered,Refused
3353,105797,14,09/30/2020,Left Message,None
3354,4290,1,09/28/2020,Wrong Number,None
3355,76697,12,09/29/2020,Left Message,None
3356,20715,1,09/30/2020,Wrong Number,None
3357,75666,12,09/29/2020,Left Message,None
3358,63228,9,09/29/2020,Left Message,None
3359,73738,11,09/29/2020,Left Message,None
3360,127847,2,10/01/2020,Left Message,None
3361,132987,11,10/01/2020,Bad Number,None
3362,523,1,09/28/2020,Wrong Number,None
3363,159894,7,10/02/2020,Left Message,None
3364,25778,1,10/01/2020,Left Message,None
3365,37802,11,09/28/2020,Answered,Refused
3366,161189,7,10/02/2020,Left Message,None
3367,69995,11,09/29/2020,Left Message,None
3368,42509,11,09/28/2020,Left Message,None
3369,57879,15,09/28/2020,Answered,Yes
3370,5449,1,09/28/2020,Left Message,None
3371,82668,14,09/29/2020,Left Message,None
3372,83594,15,09/29/2020,Left Message,None
3373,22738,1,10/01/2020,Wrong Number,None
3374,73480,11,09/29/2020,Left Message,None
3375,29927,8,09/28/2020,Left Message,None
3376,154646,6,10/02/2020,Answered,Refused
3377,814,1,09/28/2020,Left Message,None
3378,18070,1,09/30/2020,Wrong Number,None
3379,139199,15,10/01/2020,Answered,Refused
3380,75507,12,09/29/2020,Bad Number,None
3381,3212,1,09/28/2020,Wrong Number,None
3382,128911,8,10/01/2020,Bad Number,None
3383,84194,15,09/29/2020,Bad Number,None
3384,141310,2,10/02/2020,Left Message,None
3385,94799,11,09/30/2020,Bad Number,None
3386,145164,3,10/02/2020,Left Message,None
3387,48153,12,09/28/2020,Bad Number,None
3388,42625,11,09/28/2020,Bad Number,None
3389,76139,12,09/29/2020,Answered,Refused
3390,111216,15,09/30/2020,Left Message,None
3391,30952,8,09/28/2020,Bad Number,None
3392,58910,8,09/29/2020,Left Message,None
3393,52981,14,09/28/2020,Left Message,None
3394,32365,9,09/28/2020,Bad Number,None
3395,125610,2,10/01/2020,Left Message,None
3396,18333,1,09/30/2020,Wrong Number,None
3397,130965,9,10/01/2020,Left Message,None
3398,72323,11,09/29/2020,Bad Number,None
3399,159032,7,10/02/2020,Left Message,None
3400,144530,3,10/02/2020,Bad Number,None
3401,95381,11,09/30/2020,Bad Number,None
3402,7634,1,09/28/2020,Wrong Number,None
3403,122330,2,10/01/2020,Left Message,None
3404,8439,1,09/28/2020,Left Message,None
3405,89758,9,09/30/2020,Left Message,None
3406,137188,12,10/01/2020,Bad Number,None
3407,114766,1,10/01/2020,Answered,Undecided
3408,10477,1,09/29/2020,Wrong Number,None
3409,19969,1,09/30/2020,Wrong Number,None
3410,93836,11,09/30/2020,Bad Number,None
3411,91081,10,09/30/2020,Answered,Yes
3412,100131,12,09/30/2020,Left Message,None
3413,3698,1,09/28/2020,Wrong Number,None
3414,144774,3,10/02/2020,Left Message,None
3415,56724,15,09/28/2020,Bad Number,None
3416,31889,9,09/28/2020,Bad Number,None
3417,16794,1,09/30/2020,Wrong Number,None
3418,19506,1,09/30/2020,Left Message,None
3419,39619,11,09/28/2020,Left Message,None
3420,138043,13,10/01/2020,Bad Number,None
3421,111649,15,09/30/2020,Answered,Refused
3422,138730,14,10/01/2020,Bad Number,None
3423,118328,2,10/01/2020,Left Message,None
3424,94279,11,09/30/2020,Bad Number,None
3425,48526,12,09/28/2020,Bad Number,None
3426,59126,8,09/29/2020,Answered,Refused
3427,85310,15,09/29/2020,Bad Number,None
3428,99062,12,09/30/2020,Answered,Yes
3429,38967,11,09/28/2020,Left Message,None
3430,8235,1,09/28/2020,Left Message,None
3431,103861,13,09/30/2020,Bad Number,None
3432,51295,13,09/28/2020,Left Message,None
3433,83815,15,09/29/2020,Left Message,None
3434,143120,3,10/02/2020,Left Message,None
3435,1970,1,09/28/2020,Wrong Number,None
3436,142889,3,10/02/2020,Left Message,None
3437,135413,11,10/01/2020,Answered,Yes
3438,70544,11,09/29/2020,Left Message,None
3439,158762,7,10/02/2020,Bad Number,None
3440,113664,1,10/01/2020,Answered,Refused
3441,158365,7,10/02/2020,Left Message,None
3442,81999,14,09/29/2020,Bad Number,None
3443,72689,11,09/29/2020,Left Message,None
3444,116317,2,10/01/2020,Left Message,None
3445,71674,11,09/29/2020,Bad Number,None
3446,13484,1,09/29/2020,Wrong Number,None
3447,55740,15,09/28/2020,Left Message,None
3448,121080,2,10/01/2020,Left Message,None
3449,147991,5,10/02/2020,Bad Number,None
3450,142582,3,10/02/2020,Left Message,None
3451,49874,13,09/28/2020,Left Message,None
3452,69846,11,09/29/2020,Bad Number,None
3453,160735,7,10/02/2020,Left Message,None
3454,73908,12,09/29/2020,Bad Number,None
3455,88987,9,09/30/2020,Bad Number,None
3456,147409,4,10/02/2020,Left Message,None
3457,9045,1,09/28/2020,Left Message,None
3458,90633,10,09/30/2020,Answered,Refused
3459,150294,6,10/02/2020,Left Message,None
3460,12652,1,09/29/2020,Wrong Number,None
3461,38023,11,09/28/2020,Answered,Refused
3462,130119,8,10/01/2020,Bad Number,None
3463,4744,1,09/28/2020,Left Message,None
3464,139700,15,10/01/2020,Bad Number,None
3465,1444,1,09/28/2020,Answered,Yes
3466,62952,9,09/29/2020,Left Message,None
3467,130043,8,10/01/2020,Left Message,None
3468,56500,15,09/28/2020,Left Message,None
3469,84734,15,09/29/2020,Left Message,None
3470,28913,8,09/28/2020,Answered,Refused
3471,13378,1,09/29/2020,Wrong Number,None
3472,20463,1,09/30/2020,Wrong Number,None
3473,57782,15,09/28/2020,Bad Number,None
3474,65931,10,09/29/2020,Answered,Yes
3475,20137,1,09/30/2020,Wrong Number,None
3476,37234,10,09/28/2020,Left Message,None
3477,85831,8,09/30/2020,Left Message,None
3478,162092,7,10/02/2020,Left Message,None
3479,103125,13,09/30/2020,Left Message,None
3480,81179,14,09/29/2020,Answered,Refused
3481,78381,13,09/29/2020,Left Message,None
3482,1340,1,09/28/2020,Wrong Number,None
3483,130381,8,10/01/2020,Left Message,None
3484,96614,11,09/30/2020,Left Message,None
3485,139661,15,10/01/2020,Bad Number,None
3486,49993,13,09/28/2020,Left Message,None
3487,1419,1,09/28/2020,Wrong Number,None
3488,62242,8,09/29/2020,Bad Number,None
3489,61868,8,09/29/2020,Answered,No
3490,58986,8,09/29/2020,Left Message,None
3491,119681,2,10/01/2020,Left Message,None
3492,9351,1,09/28/2020,Left Message,None
3493,28618,8,09/28/2020,Answered,Refused
3494,129188,8,10/01/2020,Left Message,None
3495,79411,13,09/29/2020,Bad Number,None
3496,75710,12,09/29/2020,Left Message,None
3497,147714,4,10/02/2020,Left Message,None
3498,138496,14,10/01/2020,Bad Number,None
3499,20403,1,09/30/2020,Wrong Number,None
3500,160301,7,10/02/2020,Left Message,None
3501,27233,1,10/02/2020,Wrong Number,None
3502,83932,15,09/29/2020,Left Message,None
3503,161932,7,10/02/2020,Left Message,None
3504,73810,11,09/29/2020,Left Message,None
3505,23715,1,10/01/2020,Wrong Number,None
3506,7931,1,09/28/2020,Left Message,None
3507,142756,3,10/02/2020,Left Message,None
3508,127770,2,10/01/2020,Left Message,None
3509,125278,2,10/01/2020,Left Message,None
3510,114403,1,10/01/2020,Answered,Yes
3511,127972,2,10/01/2020,Left Message,None
3512,146637,3,10/02/2020,Left Message,None
3513,52352,14,09/28/2020,Bad Number,None
3514,85182,15,09/29/2020,Left Message,None
3515,155686,6,10/02/2020,Left Message,None
3516,66071,10,09/29/2020,Left Message,None
3517,170,1,09/28/2020,Wrong Number,None
3518,145194,3,10/02/2020,Left Message,None
3519,16621,1,09/30/2020,Wrong Number,None
3520,73086,11,09/29/2020,Left Message,None
3521,155663,6,10/02/2020,Answered,Refused
3522,49525,13,09/28/2020,Left Message,None
3523,99658,12,09/30/2020,Left Message,None
3524,74526,12,09/29/2020,Bad Number,None
3525,37722,11,09/28/2020,Left Message,None
3526,76571,12,09/29/2020,Left Message,None
3527,28391,8,09/28/2020,Left Message,None
3528,148522,6,10/02/2020,Left Message,None
3529,123216,2,10/01/2020,Left Message,None
3530,43586,12,09/28/2020,Left Message,None
3531,97173,12,09/30/2020,Left Message,None
3532,34382,9,09/28/2020,Answered,Refused
3533,8351,1,09/28/2020,Left Message,None
3534,8877,1,09/28/2020,Left Message,None
3535,61520,8,09/29/2020,Left Message,None
3536,41535,11,09/28/2020,Left Message,None
3537,22182,1,10/01/2020,Wrong Number,None
3538,152165,6,10/02/2020,Answered,Undecided
3539,88641,9,09/30/2020,Left Message,None
3540,39388,11,09/28/2020,Answered,Undecided
3541,10295,1,09/29/2020,Wrong Number,None
3542,84287,15,09/29/2020,Left Message,None
3543,73232,11,09/29/2020,Left Message,None
3544,102901,13,09/30/2020,Bad Number,None
3545,112341,1,10/01/2020,Answered,Refused
3546,124962,2,10/01/2020,Left Message,None
3547,536,1,09/28/2020,Wrong Number,None
3548,65429,9,09/29/2020,Answered,Undecided
3549,117004,2,10/01/2020,Left Message,None
3550,132054,10,10/01/2020,Left Message,None
3551,57605,15,09/28/2020,Left Message,None
3552,68240,10,09/29/2020,Left Message,None
3553,23272,1,10/01/2020,Wrong Number,None
3554,123377,2,10/01/2020,Left Message,None
3555,66168,10,09/29/2020,Left Message,None
3556,49973,13,09/28/2020,Answered,No
3557,112566,1,10/01/2020,Answered,No
3558,140348,2,10/02/2020,Left Message,None
3559,89755,9,09/30/2020,Left Message,None
3560,89183,9,09/30/2020,Bad Number,None
3561,75827,12,09/29/2020,Left Message,None
3562,103554,13,09/30/2020,Left Message,None
3563,70737,11,09/29/2020,Bad Number,None
3564,3017,1,09/28/2020,Left Message,None
3565,131773,10,10/01/2020,Bad Number,None
3566,72619,11,09/29/2020,Bad Number,None
3567,59319,8,09/29/2020,Answered,No
3568,156548,6,10/02/2020,Left Message,None
3569,105702,14,09/30/2020,Left Message,None
3570,107088,14,09/30/2020,Left Message,None
3571,82074,14,09/29/2020,Left Message,None
3572,52666,14,09/28/2020,Left Message,None
3573,94273,11,09/30/2020,Answered,Refused
3574,70814,11,09/29/2020,Left Message,None
3575,32993,9,09/28/2020,Left Message,None
3576,161589,7,10/02/2020,Bad Number,None
3577,141958,2,10/02/2020,Answered,Yes
3578,99542,12,09/30/2020,Left Message,None
3579,147925,4,10/02/2020,Left Message,None
3580,125185,2,10/01/2020,Left Message,None
3581,135547,11,10/01/2020,Left Message,None
3582,28784,8,09/28/2020,Do Not Call,None
3583,51245,13,09/28/2020,Left Message,None
3584,126498,2,10/01/2020,Left Message,None
3585,44259,12,09/28/2020,Left Message,None
3586,47502,12,09/28/2020,Bad Number,None
3587,10525,1,09/29/2020,Wrong Number,None
3588,31855,9,09/28/2020,Left Message,None
3589,6334,1,09/28/2020,Wrong Number,None
3590,60192,8,09/29/2020,Left Message,None
3591,123128,2,10/01/2020,Left Message,None
3592,91137,10,09/30/2020,Left Message,None
3593,12448,1,09/29/2020,Wrong Number,None
3594,121928,2,10/01/2020,Left Message,None
3595,159564,7,10/02/2020,Left Message,None
3596,19379,1,09/30/2020,Left Message,None
3597,76777,12,09/29/2020,Bad Number,None
3598,89070,9,09/30/2020,Left Message,None
3599,116496,2,10/01/2020,Left Message,None
3600,140895,2,10/02/2020,Bad Number,None
3601,14770,1,09/29/2020,Wrong Number,None
3602,37243,11,09/28/2020,Answered,No
3603,157299,7,10/02/2020,Left Message,None
3604,159885,7,10/02/2020,Left Message,None
3605,1797,1,09/28/2020,Wrong Number,None
3606,19474,1,09/30/2020,Left Message,None
3607,25222,1,10/01/2020,Left Message,None
3608,20940,1,09/30/2020,Wrong Number,None
3609,20195,1,09/30/2020,Wrong Number,None
3610,35271,10,09/28/2020,Left Message,None
3611,139999,15,10/01/2020,Bad Number,None
3612,109813,15,09/30/2020,Left Message,None
3613,161495,7,10/02/2020,Left Message,None
3614,130538,9,10/01/2020,Bad Number,None
3615,81598,14,09/29/2020,Left Message,None
3616,36350,10,09/28/2020,Left Message,None
3617,35013,10,09/28/2020,Left Message,None
3618,3793,1,09/28/2020,Wrong Number,None
3619,83384,15,09/29/2020,Left Message,None
3620,57963,8,09/29/2020,Left Message,None
3621,55885,15,09/28/2020,Answered,Refused
3622,124085,2,10/01/2020,Left Message,None
3623,37988,11,09/28/2020,Answered,None
3624,38223,11,09/28/2020,Bad Number,None
3625,28395,8,09/28/2020,Answered,Yes
3626,127626,2,10/01/2020,Left Message,None
3627,43280,12,09/28/2020,Left Message,None
3628,58404,8,09/29/2020,Left Message,None
3629,42921,11,09/28/2020,Bad Number,None
3630,164951,8,10/02/2020,Left Message,None
3631,110525,15,09/30/2020,Bad Number,None
3632,156843,6,10/02/2020,Left Message,None
3633,47908,12,09/28/2020,Left Message,None
3634,154811,6,10/02/2020,Bad Number,None
3635,161321,7,10/02/2020,Left Message,None
3636,119104,2,10/01/2020,Left Message,None
3637,145398,3,10/02/2020,Bad Number,None
3638,3619,1,09/28/2020,Left Message,None
3639,89660,9,09/30/2020,Answered,Yes
3640,55976,15,09/28/2020,Left Message,None
3641,16335,1,09/30/2020,Wrong Number,None
3642,29829,8,09/28/2020,Bad Number,None
3643,145375,3,10/02/2020,Left Message,None
3644,142268,3,10/02/2020,Left Message,None
3645,6719,1,09/28/2020,Wrong Number,None
3646,158696,7,10/02/2020,Left Message,None
3647,102929,13,09/30/2020,Left Message,None
3648,102092,12,09/30/2020,Left Message,None
3649,144848,3,10/02/2020,Answered,Undecided
3650,103205,13,09/30/2020,Left Message,None
3651,92410,11,09/30/2020,Left Message,None
3652,65704,9,09/29/2020,Answered,Refused
3653,80372,13,09/29/2020,Answered,Refused
3654,92634,11,09/30/2020,Left Message,None
3655,127772,2,10/01/2020,Left Message,None
3656,60079,8,09/29/2020,Left Message,None
3657,157773,7,10/02/2020,Answered,Refused
3658,155526,6,10/02/2020,Left Message,None
3659,89709,9,09/30/2020,Left Message,None
3660,126628,2,10/01/2020,Left Message,None
3661,110803,15,09/30/2020,Left Message,None
